id,address_state,application_type,emp_length,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,annual_income (Label),dti,installment,int_rate,loan_amount,total_acc,total_payment,new_loan_status
629995,TX,INDIVIDUAL,10+ years,C,MORTGAGE,12/10/2021,12/13/2021,1/14/2021,Fully Paid,2/14/2021,807163,major purchase,C4, 36 months,Verified,174996,150K–199K,0.2237,220.11,0.1335,6500,52,7924,Non Default
690070,VA,INDIVIDUAL,1 year,A,RENT,3/11/2021,4/16/2021,5/13/2021,Fully Paid,6/13/2021,880408,Debt consolidation,A3, 36 months,Source Verified,93000,50K–99K,0.0671,222.06,0.0692,7200,24,7926,Non Default
527744,WI,INDIVIDUAL,3 years,B,RENT,6/10/2021,6/15/2021,6/15/2021,Fully Paid,7/15/2021,682603,Debt consolidation,B4, 60 months,Not Verified,24000,<50K,0.1065,131.93,0.1149,6000,20,7928,Non Default
436178,NV,INDIVIDUAL,< 1 year,D,RENT,9/9/2021,10/15/2021,3/11/2021,Fully Paid,4/11/2021,521662,wedding,D3, 36 months,Verified,27600,<50K,0.0378,233.27,0.1531,6700,13,7929,Non Default
1002383,NY,INDIVIDUAL,10+ years,A,OWN,10/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,1228440,Debt consolidation,A5, 36 months,Source Verified,160000,150K–199K,0.2075,222.28,0.089,7000,24,7930,Non Default
438977,WI,INDIVIDUAL,1 year,C,MORTGAGE,9/9/2021,3/16/2021,10/10/2021,Fully Paid,11/10/2021,516987,Debt consolidation,C5, 36 months,Verified,70000,50K–99K,0.1882,240.15,0.1426,7000,27,7930,Non Default
571483,NY,INDIVIDUAL,7 years,C,MORTGAGE,8/10/2021,3/16/2021,5/11/2021,Fully Paid,6/11/2021,735111,Debt consolidation,C2, 60 months,Verified,110000,100K–149K,0.2187,173,0.1361,7500,38,7930,Non Default
361107,NJ,INDIVIDUAL,10+ years,D,RENT,11/8/2021,5/16/2021,2/11/2021,Fully Paid,3/11/2021,369357,credit card,D2, 36 months,Not Verified,110500,100K–149K,0.2403,217.72,0.1367,6400,28,7931,Non Default
493546,VA,INDIVIDUAL,10+ years,C,MORTGAGE,3/10/2021,11/15/2021,6/11/2021,Fully Paid,7/11/2021,631494,Debt consolidation,C3, 36 months,Not Verified,55000,50K–99K,0.2424,237.47,0.1348,7000,33,7931,Non Default
709496,CA,INDIVIDUAL,3 years,B,RENT,3/11/2021,4/16/2021,3/13/2021,Fully Paid,4/13/2021,902121,Debt consolidation,B1, 36 months,Source Verified,150000,150K–199K,0.1604,224.66,0.0963,7000,19,7931,Non Default
177913,NY,INDIVIDUAL,< 1 year,B,MORTGAGE,12/7/2021,11/9/2021,11/9/2021,Fully Paid,12/9/2021,171100,major purchase,B4, 36 months,Not Verified,19500,<50K,0.2123,224.69,0.0964,15000,25,7931,Non Default
435495,CA,INDIVIDUAL,4 years,F,RENT,8/9/2021,4/16/2021,9/12/2021,Fully Paid,10/12/2021,520386,Debt consolidation,F4, 36 months,Verified,68250,50K–99K,0.1681,220.33,0.1913,6000,6,7932,Non Default
477963,NY,INDIVIDUAL,2 years,F,OWN,1/10/2021,2/13/2021,2/13/2021,Fully Paid,3/13/2021,606650,other,F4, 36 months,Not Verified,80000,50K–99K,0.0038,220.33,0.1913,6000,9,7932,Non Default
715647,TX,INDIVIDUAL,9 years,C,OWN,3/11/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,909313,Debt consolidation,C3, 36 months,Source Verified,35000,<50K,0.1059,220.36,0.1343,6500,24,7933,Non Default
1068545,FL,INDIVIDUAL,4 years,B,OWN,12/11/2021,5/16/2021,6/13/2021,Fully Paid,7/13/2021,1303147,Debt consolidation,B3, 36 months,Not Verified,39120,<50K,0.2101,231.54,0.1171,7000,26,7934,Non Default
321051,AZ,INDIVIDUAL,10+ years,A,RENT,4/8/2021,4/11/2021,4/11/2021,Fully Paid,5/11/2021,321048,Debt consolidation,A4, 36 months,Not Verified,54996,50K–99K,0.0958,220.39,0.0832,12000,22,7934,Non Default
350671,GA,INDIVIDUAL,< 1 year,A,RENT,7/8/2021,10/15/2021,7/11/2021,Fully Paid,8/11/2021,352857,wedding,A4, 36 months,Not Verified,50000,50K–99K,0.0442,220.39,0.0832,7000,12,7934,Non Default
584460,GA,INDIVIDUAL,4 years,A,RENT,9/10/2021,4/16/2021,8/11/2021,Fully Paid,9/11/2021,751012,credit card,A5, 36 months,Not Verified,70000,50K–99K,0.0278,234.61,0.0788,7500,12,7937,Non Default
607073,NC,INDIVIDUAL,5 years,A,MORTGAGE,11/10/2021,11/13/2021,11/13/2021,Fully Paid,12/13/2021,778800,Debt consolidation,A5, 36 months,Not Verified,51600,50K–99K,0.1998,220.48,0.0691,10800,21,7937,Non Default
1009991,CO,INDIVIDUAL,9 years,B,MORTGAGE,11/11/2021,12/15/2021,2/12/2021,Fully Paid,3/12/2021,1236776,Debt consolidation,B2, 36 months,Source Verified,48000,<50K,0.0715,254.08,0.1065,7800,24,7937,Non Default
798172,CA,INDIVIDUAL,2 years,A,RENT,7/11/2021,5/16/2021,3/14/2021,Fully Paid,4/14/2021,1003270,Debt consolidation,A5, 36 months,Not Verified,123000,100K–149K,0.102,220.95,0.0849,7000,25,7938,Non Default
733144,IL,INDIVIDUAL,8 years,A,OWN,4/11/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,929477,home improvement,A3, 36 months,Source Verified,150000,150K–199K,0.0826,222.06,0.0692,7200,16,7938,Non Default
887533,PA,INDIVIDUAL,7 years,A,MORTGAGE,9/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,1103706,Debt consolidation,A2, 36 months,Not Verified,78000,50K–99K,0.1102,221.07,0.0662,7200,38,7940,Non Default
893112,NC,INDIVIDUAL,7 years,A,MORTGAGE,9/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,1105090,Debt consolidation,A2, 36 months,Source Verified,50000,50K–99K,0.0811,221.07,0.0662,7200,13,7940,Non Default
369207,MN,INDIVIDUAL,3 years,A,MORTGAGE,12/8/2021,5/16/2021,4/11/2021,Fully Paid,5/11/2021,384650,major purchase,A4, 36 months,Not Verified,25000,<50K,0.1282,223.63,0.0932,7000,15,7940,Non Default
472982,FL,INDIVIDUAL,1 year,E,RENT,1/10/2021,4/16/2021,10/10/2021,Charged Off,11/10/2021,597438,small business,E1, 36 months,Not Verified,48360,<50K,0.1052,883.23,0.1635,25000,31,7940,Default
692695,CA,INDIVIDUAL,6 years,A,RENT,3/11/2021,9/13/2021,5/13/2021,Charged Off,6/13/2021,883438,small business,A4, 36 months,Verified,29000,<50K,0.0269,310.1,0.0729,10000,6,7940,Default
619053,NJ,INDIVIDUAL,3 years,B,OWN,11/10/2021,6/15/2021,10/12/2021,Fully Paid,11/12/2021,793477,Debt consolidation,B4, 36 months,Not Verified,30000,<50K,0.1568,225.84,0.0999,7000,13,7941,Non Default
888068,TX,INDIVIDUAL,2 years,A,RENT,9/11/2021,11/13/2021,6/13/2021,Charged Off,7/13/2021,1104353,credit card,A5, 36 months,Not Verified,30000,<50K,0.197,381.04,0.089,12000,15,7942,Default
571433,CA,INDIVIDUAL,10+ years,D,RENT,8/10/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,735049,Debt consolidation,D3, 60 months,Verified,76374,50K–99K,0.1089,144.58,0.1558,6000,22,7946,Non Default
763009,LA,INDIVIDUAL,1 year,A,MORTGAGE,11/11/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,963578,Debt consolidation,A4, 36 months,Source Verified,36000,<50K,0.21,222.95,0.079,7125,28,7947,Non Default
431061,NJ,INDIVIDUAL,7 years,E,RENT,8/9/2021,2/13/2021,7/10/2021,Fully Paid,8/10/2021,511469,Debt consolidation,E4, 36 months,Verified,30996,<50K,0.0832,248.29,0.1663,7000,11,7947,Non Default
881994,CA,INDIVIDUAL,< 1 year,A,RENT,9/11/2021,2/13/2021,3/13/2021,Fully Paid,4/13/2021,1097150,wedding,A3, 36 months,Source Verified,95000,50K–99K,0.0537,233.34,0.0751,7500,7,7947,Non Default
476194,NY,INDIVIDUAL,2 years,C,RENT,1/10/2021,10/13/2021,1/13/2021,Fully Paid,2/13/2021,603122,Debt consolidation,C3, 36 months,Not Verified,75000,50K–99K,0.0352,220.8,0.1357,6500,9,7949,Non Default
529502,WA,INDIVIDUAL,4 years,D,RENT,6/10/2021,2/16/2021,6/15/2021,Fully Paid,7/15/2021,683233,Debt consolidation,D3, 60 months,Not Verified,25064,<50K,0.237,132.53,0.1558,5500,10,7951,Non Default
462715,AL,INDIVIDUAL,2 years,A,MORTGAGE,11/9/2021,8/13/2021,8/12/2021,Fully Paid,9/12/2021,579019,major purchase,A4, 36 months,Not Verified,55000,50K–99K,0.0609,221.28,0.0859,7000,15,7951,Non Default
366169,VA,INDIVIDUAL,6 years,B,MORTGAGE,12/8/2021,11/15/2021,10/10/2021,Fully Paid,11/10/2021,377828,credit card,B3, 36 months,Verified,130000,100K–149K,0.1937,226.97,0.1158,20000,29,7952,Non Default
1007397,TX,INDIVIDUAL,2 years,B,MORTGAGE,11/11/2021,5/16/2021,1/13/2021,Fully Paid,2/13/2021,1233788,Debt consolidation,B2, 36 months,Not Verified,105000,100K–149K,0.0528,234.53,0.1065,7200,38,7952,Non Default
753342,CA,INDIVIDUAL,10+ years,C,MORTGAGE,5/11/2021,12/15/2021,8/14/2021,Fully Paid,9/14/2021,953005,home improvement,C2, 60 months,Source Verified,73248,50K–99K,0.0524,138.03,0.1349,6000,32,7952,Non Default
997241,AL,INDIVIDUAL,< 1 year,D,OWN,10/11/2021,2/15/2021,9/14/2021,Charged Off,10/14/2021,1222324,car,D5, 60 months,Source Verified,45600,<50K,0.1934,214.45,0.1825,8400,6,7953,Default
601560,DC,INDIVIDUAL,2 years,C,RENT,10/10/2021,5/16/2021,3/12/2021,Fully Paid,4/12/2021,771904,Debt consolidation,C2, 36 months,Source Verified,75000,50K–99K,0.2237,234.55,0.1261,7000,34,7953,Non Default
1035086,NM,INDIVIDUAL,2 years,E,RENT,11/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1264698,Debt consolidation,E3, 36 months,Source Verified,36000,<50K,0.1557,221.22,0.1942,6000,6,7953,Non Default
789616,MD,INDIVIDUAL,10+ years,B,MORTGAGE,6/11/2021,5/16/2021,7/14/2021,Fully Paid,8/14/2021,993560,Debt consolidation,B4, 36 months,Verified,46000,<50K,0.0663,220.91,0.1149,6700,16,7953,Non Default
559780,IL,INDIVIDUAL,4 years,C,MORTGAGE,8/10/2021,10/13/2021,8/13/2021,Fully Paid,9/13/2021,720566,major purchase,C2, 36 months,Verified,53124,50K–99K,0.0269,220.93,0.1361,6500,9,7953,Non Default
735441,PA,INDIVIDUAL,4 years,A,OWN,5/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,932157,car,A5, 36 months,Not Verified,120000,100K–149K,0.2412,220.95,0.0849,7000,46,7954,Non Default
710759,NY,INDIVIDUAL,10+ years,A,RENT,6/11/2021,4/16/2021,6/14/2021,Fully Paid,7/14/2021,903529,credit card,A5, 36 months,Not Verified,46000,<50K,0.1983,220.95,0.0849,7000,24,7954,Non Default
763270,NY,INDIVIDUAL,2 years,A,MORTGAGE,5/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,963831,credit card,A5, 36 months,Source Verified,65000,50K–99K,0.0792,220.95,0.0849,7000,18,7954,Non Default
811729,LA,INDIVIDUAL,8 years,A,RENT,7/11/2021,5/15/2021,7/14/2021,Fully Paid,8/14/2021,1018803,Debt consolidation,A5, 36 months,Source Verified,50000,50K–99K,0.2359,220.95,0.0849,7000,27,7954,Non Default
785505,CA,INDIVIDUAL,< 1 year,C,MORTGAGE,6/11/2021,5/16/2021,10/13/2021,Fully Paid,11/13/2021,988809,Debt consolidation,C2, 36 months,Verified,37200,<50K,0.1571,223.95,0.1349,6600,8,7954,Non Default
843415,AR,INDIVIDUAL,10+ years,A,MORTGAGE,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1054206,home improvement,A5, 36 months,Not Verified,48000,<50K,0.1222,220.95,0.0849,7000,12,7954,Non Default
867339,VA,INDIVIDUAL,1 year,B,MORTGAGE,9/11/2021,4/15/2021,9/14/2021,Fully Paid,10/14/2021,1080936,other,B3, 36 months,Source Verified,60000,50K–99K,0.1814,220.96,0.1099,6750,21,7954,Non Default
829099,SC,INDIVIDUAL,4 years,A,MORTGAGE,7/11/2021,5/16/2021,8/14/2021,Fully Paid,9/14/2021,1038181,wedding,A5, 36 months,Verified,75000,50K–99K,0.2675,220.95,0.0849,7000,29,7954,Non Default
883037,NM,INDIVIDUAL,1 year,F,RENT,9/11/2021,2/16/2021,2/13/2021,Fully Paid,3/13/2021,1098301,Debt consolidation,F1, 36 months,Verified,60000,50K–99K,0.0568,263.34,0.2089,7000,5,7957,Non Default
826532,NJ,INDIVIDUAL,6 years,B,RENT,7/11/2021,11/15/2021,4/12/2021,Fully Paid,5/12/2021,1035407,medical,B1, 36 months,Not Verified,46800,<50K,0.1246,241.97,0.0999,7500,12,7957,Non Default
879876,MI,INDIVIDUAL,2 years,A,MORTGAGE,9/11/2021,3/16/2021,10/14/2021,Fully Paid,11/14/2021,1094822,home improvement,A2, 36 months,Not Verified,182004,150K–199K,0.1028,221.07,0.0662,7200,35,7958,Non Default
407315,GA,INDIVIDUAL,5 years,C,RENT,5/9/2021,8/15/2021,8/11/2021,Fully Paid,9/11/2021,456482,credit card,C5, 36 months,Not Verified,39000,<50K,0.2319,224.9,0.1379,6600,9,7960,Non Default
740648,CA,INDIVIDUAL,5 years,A,RENT,4/11/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,938396,Debt consolidation,A2, 36 months,Source Verified,115000,100K–149K,0.1114,228.14,0.0599,7500,31,7960,Non Default
388912,WA,INDIVIDUAL,< 1 year,E,RENT,4/9/2021,4/16/2021,4/10/2021,Fully Paid,5/10/2021,422675,medical,E1, 36 months,Verified,25200,<50K,0.0557,245.02,0.1568,7000,15,7960,Non Default
497288,OH,INDIVIDUAL,5 years,A,MORTGAGE,3/10/2021,6/12/2021,6/12/2021,Fully Paid,7/12/2021,637494,Debt consolidation,A5, 36 months,Not Verified,51000,50K–99K,0.1475,218.97,0.0788,7000,21,7962,Non Default
787172,KY,INDIVIDUAL,7 years,C,MORTGAGE,6/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,990684,Debt consolidation,C4, 36 months,Not Verified,63000,50K–99K,0.1131,221.21,0.1479,6400,23,7963,Non Default
387649,WA,INDIVIDUAL,< 1 year,C,RENT,12/9/2021,3/13/2021,10/12/2021,Charged Off,11/12/2021,420623,Debt consolidation,C5, 36 months,Not Verified,32000,<50K,0.1335,240.15,0.1426,7000,14,7964,Default
474373,NY,INDIVIDUAL,5 years,A,MORTGAGE,1/10/2021,4/16/2021,12/12/2021,Fully Paid,1/12/2022,600026,Debt consolidation,A4, 36 months,Not Verified,42000,<50K,0.1386,221.28,0.0859,7000,30,7965,Non Default
432229,NJ,INDIVIDUAL,< 1 year,A,RENT,8/9/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,513593,car,A4, 36 months,Verified,90000,50K–99K,0.0488,221.28,0.0859,7000,20,7966,Non Default
435743,MN,INDIVIDUAL,2 years,A,RENT,8/9/2021,4/16/2021,9/12/2021,Fully Paid,10/12/2021,520908,Debt consolidation,A4, 36 months,Source Verified,40000,<50K,0.0687,221.28,0.0859,7000,25,7966,Non Default
610178,CA,INDIVIDUAL,2 years,B,RENT,11/10/2021,6/13/2021,5/13/2021,Fully Paid,6/13/2021,782565,moving,B1, 36 months,Source Verified,90000,50K–99K,0.1199,222.21,0.0888,7000,16,7966,Non Default
812517,FL,INDIVIDUAL,< 1 year,B,MORTGAGE,7/11/2021,7/14/2021,8/14/2021,Fully Paid,9/14/2021,1019680,Debt consolidation,B2, 36 months,Source Verified,41600,<50K,0.0614,221.31,0.1059,6800,18,7967,Non Default
877457,MO,INDIVIDUAL,1 year,B,RENT,9/11/2021,7/15/2021,9/14/2021,Fully Paid,10/14/2021,1092179,moving,B2, 36 months,Source Verified,29120,<50K,0.1929,221.31,0.1059,6800,15,7967,Non Default
771410,KY,INDIVIDUAL,1 year,C,MORTGAGE,6/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,973177,Debt consolidation,C1, 60 months,Source Verified,30000,<50K,0.1684,142.18,0.1299,6250,11,7968,Non Default
966908,SC,INDIVIDUAL,2 years,B,MORTGAGE,9/11/2021,9/13/2021,9/12/2021,Fully Paid,10/12/2021,1187806,car,B4, 60 months,Source Verified,36000,<50K,0.1253,161.7,0.1242,7200,20,7969,Non Default
893553,NY,INDIVIDUAL,7 years,C,RENT,9/11/2021,4/16/2021,10/14/2021,Fully Paid,11/14/2021,1110695,Debt consolidation,C5, 36 months,Source Verified,50724,50K–99K,0.216,221.37,0.1596,6300,41,7969,Non Default
999033,CA,INDIVIDUAL,< 1 year,E,OWN,10/11/2021,1/15/2021,11/12/2021,Fully Paid,12/12/2021,1224418,Debt consolidation,E1, 60 months,Verified,39000,<50K,0.0975,180.21,0.1864,7000,7,7969,Non Default
566252,KY,INDIVIDUAL,8 years,B,MORTGAGE,8/10/2021,3/16/2021,7/13/2021,Fully Paid,8/13/2021,728418,home improvement,B1, 60 months,Not Verified,32864,<50K,0.0686,139.33,0.1038,6500,30,7969,Non Default
265097,CA,INDIVIDUAL,4 years,A,RENT,2/8/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,265083,Debt consolidation,A5, 36 months,Not Verified,42000,<50K,0.0274,221.4,0.0863,7000,12,7970,Non Default
649069,WA,INDIVIDUAL,< 1 year,C,RENT,1/11/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,830373,Debt consolidation,C1, 36 months,Source Verified,21600,<50K,0.1072,221.37,0.1268,6600,7,7970,Non Default
446346,RI,INDIVIDUAL,10+ years,E,MORTGAGE,10/9/2021,2/11/2021,9/10/2021,Charged Off,10/10/2021,545786,Debt consolidation,E5, 36 months,Verified,200000,200K–249K,0.0889,720.42,0.1774,20000,35,7970,Default
548323,MO,INDIVIDUAL,9 years,C,MORTGAGE,7/10/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,706930,Debt consolidation,C3, 36 months,Verified,58000,50K–99K,0.2292,222.1,0.1398,6500,35,7970,Non Default
287629,VA,INDIVIDUAL,< 1 year,A,RENT,4/8/2021,5/16/2021,4/11/2021,Fully Paid,5/11/2021,287626,moving,A5, 36 months,Not Verified,46800,<50K,0.1223,221.4,0.0863,7000,11,7970,Non Default
528863,GA,INDIVIDUAL,5 years,D,MORTGAGE,6/10/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,683973,credit card,D3, 36 months,Verified,55000,50K–99K,0.2243,690.27,0.1558,19750,28,7972,Default
606135,NY,INDIVIDUAL,4 years,A,MORTGAGE,11/10/2021,11/15/2021,11/15/2021,Fully Paid,12/15/2021,777554,credit card,A5, 60 months,Not Verified,75000,50K–99K,0.1558,132.88,0.0691,10000,35,7973,Non Default
387083,TX,INDIVIDUAL,10+ years,C,MORTGAGE,3/9/2021,4/12/2021,4/12/2021,Fully Paid,5/12/2021,419788,other,C5, 36 months,Source Verified,38004,<50K,0.2337,221.5,0.1379,6500,18,7974,Non Default
348997,TX,INDIVIDUAL,< 1 year,B,RENT,6/8/2021,2/9/2021,2/9/2021,Fully Paid,3/9/2021,350470,credit card,B4, 36 months,Not Verified,53000,50K–99K,0.2092,243.38,0.1039,7500,19,7975,Non Default
576045,KY,INDIVIDUAL,10+ years,B,RENT,9/10/2021,2/15/2021,5/11/2021,Fully Paid,6/11/2021,740859,Debt consolidation,B1, 36 months,Verified,52000,50K–99K,0.1657,243.35,0.1038,7500,41,7976,Non Default
832777,CA,INDIVIDUAL,1 year,B,RENT,8/11/2021,2/14/2021,9/13/2021,Charged Off,10/13/2021,1042263,Debt consolidation,B2, 36 months,Source Verified,40000,<50K,0.2238,301.05,0.1059,9250,10,7977,Default
391306,VA,INDIVIDUAL,6 years,A,MORTGAGE,4/9/2021,2/16/2021,10/11/2021,Fully Paid,11/11/2021,427199,Debt consolidation,A3, 36 months,Not Verified,65004,50K–99K,0.1325,222.49,0.08,7100,22,7979,Non Default
721291,TX,INDIVIDUAL,6 years,A,MORTGAGE,4/11/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,915841,home improvement,A4, 36 months,Not Verified,106000,100K–149K,0.1741,223.28,0.0729,7200,28,7979,Non Default
888658,IL,INDIVIDUAL,10+ years,A,MORTGAGE,9/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1105111,credit card,A3, 36 months,Not Verified,99600,50K–99K,0.2702,221.67,0.0751,7125,30,7980,Non Default
541464,FL,INDIVIDUAL,3 years,B,MORTGAGE,7/10/2021,7/15/2021,7/15/2021,Fully Paid,8/15/2021,698882,Debt consolidation,B5, 60 months,Not Verified,51996,50K–99K,0.126,133.05,0.1186,6000,15,7982,Non Default
574951,AR,INDIVIDUAL,5 years,B,MORTGAGE,9/10/2021,9/15/2021,9/15/2021,Fully Paid,10/15/2021,739603,Debt consolidation,B5, 60 months,Not Verified,38973,<50K,0.0856,133.05,0.1186,6000,21,7982,Non Default
596142,AZ,INDIVIDUAL,10+ years,B,MORTGAGE,10/10/2021,10/15/2021,10/15/2021,Fully Paid,11/15/2021,765305,Debt consolidation,B5, 60 months,Not Verified,50000,50K–99K,0.2299,133.05,0.1186,6000,28,7982,Non Default
543277,CA,INDIVIDUAL,< 1 year,B,RENT,7/10/2021,11/15/2021,8/15/2021,Fully Paid,9/15/2021,700938,other,B5, 60 months,Not Verified,30000,<50K,0.1924,133.05,0.1186,6000,8,7982,Non Default
768949,NY,INDIVIDUAL,5 years,A,RENT,5/11/2021,8/12/2021,6/12/2021,Fully Paid,7/12/2021,970349,other,A4, 36 months,Not Verified,69996,50K–99K,0.119,233.27,0.0749,7500,15,7983,Non Default
501462,FL,INDIVIDUAL,2 years,C,RENT,4/10/2021,8/14/2021,11/12/2021,Fully Paid,12/12/2021,644507,Debt consolidation,C5, 36 months,Not Verified,32000,<50K,0.0499,222.85,0.1422,6500,7,7984,Non Default
218331,FL,INDIVIDUAL,6 years,A,RENT,1/8/2021,7/10/2021,3/10/2021,Charged Off,4/10/2021,218047,major purchase,A3, 36 months,Not Verified,24000,<50K,0,312.22,0.0775,10000,4,7985,Default
1059289,CA,INDIVIDUAL,< 1 year,A,RENT,12/11/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,1290892,credit card,A4, 36 months,Source Verified,38000,<50K,0.1434,225.29,0.079,7200,16,7986,Non Default
402219,OK,INDIVIDUAL,< 1 year,B,RENT,5/9/2021,2/12/2021,2/12/2021,Charged Off,3/12/2021,446763,other,B1, 36 months,Not Verified,23148,<50K,0.1446,261.71,0.1095,8000,14,7987,Default
847623,NJ,INDIVIDUAL,7 years,F,MORTGAGE,8/11/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,1059142,Debt consolidation,F1, 60 months,Verified,60000,50K–99K,0.1842,799,0.2025,30000,30,7988,Default
792034,MO,INDIVIDUAL,10+ years,E,MORTGAGE,6/11/2021,5/16/2021,9/13/2021,Charged Off,10/13/2021,996421,major purchase,E2, 60 months,Source Verified,63600,50K–99K,0.2051,307.28,0.1839,12000,42,7988,Default
431164,CA,INDIVIDUAL,3 years,C,RENT,8/9/2021,5/13/2021,8/12/2021,Fully Paid,9/12/2021,511621,medical,C2, 36 months,Source Verified,70000,50K–99K,0.0526,221.88,0.1284,6600,9,7988,Non Default
609784,FL,INDIVIDUAL,2 years,B,OWN,11/10/2021,2/12/2021,10/11/2021,Charged Off,11/11/2021,782107,car,B3, 60 months,Verified,43200,<50K,0.0108,315.91,0.0962,15000,7,7989,Default
723121,MO,INDIVIDUAL,4 years,B,RENT,4/11/2021,2/12/2021,1/12/2021,Fully Paid,2/12/2021,918021,Debt consolidation,B1, 36 months,Verified,40906,<50K,0.2097,240.71,0.0963,7500,30,7989,Non Default
735654,PA,INDIVIDUAL,2 years,E,RENT,5/11/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,932430,Debt consolidation,E2, 60 months,Source Verified,62208,50K–99K,0.1516,532.61,0.1839,20800,34,7989,Default
797316,FL,INDIVIDUAL,2 years,D,RENT,6/11/2021,3/16/2021,4/15/2021,Fully Paid,5/15/2021,1002274,car,D5, 60 months,Not Verified,24000,<50K,0.2115,138.15,0.1749,5500,7,7990,Non Default
626775,CA,INDIVIDUAL,10+ years,B,MORTGAGE,12/10/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,803163,Debt consolidation,B4, 36 months,Verified,60000,50K–99K,0.1106,251.65,0.0999,7800,16,7990,Non Default
266179,TN,INDIVIDUAL,5 years,A,RENT,2/8/2021,2/10/2021,2/10/2021,Fully Paid,3/10/2021,266099,other,A3, 36 months,Not Verified,83000,50K–99K,0.0554,225.63,0.08,7200,19,7990,Non Default
821741,MA,INDIVIDUAL,2 years,C,RENT,7/11/2021,3/16/2021,2/14/2021,Fully Paid,3/14/2021,1030123,car,C2, 60 months,Source Verified,60000,50K–99K,0.1524,144.36,0.1349,6275,24,7991,Non Default
588126,CA,INDIVIDUAL,7 years,B,RENT,9/10/2021,5/13/2021,10/12/2021,Charged Off,11/12/2021,755645,credit card,B1, 36 months,Verified,30000,<50K,0.0888,324.46,0.1038,10000,18,7991,Default
661448,WA,INDIVIDUAL,10+ years,A,RENT,1/11/2021,5/16/2021,6/13/2021,Fully Paid,7/13/2021,845919,Debt consolidation,A4, 36 months,Verified,40352,<50K,0.1775,223.28,0.0729,7200,9,7991,Non Default
383762,NJ,INDIVIDUAL,9 years,B,MORTGAGE,9/9/2021,10/15/2021,9/12/2021,Fully Paid,10/12/2021,414262,credit card,B3, 36 months,Not Verified,75744,50K–99K,0.1274,222,0.1183,6700,22,7992,Non Default
1050684,MO,INDIVIDUAL,2 years,A,MORTGAGE,12/11/2021,4/16/2021,9/14/2021,Fully Paid,10/14/2021,1282331,Debt consolidation,A5, 36 months,Not Verified,23000,<50K,0.06,222.28,0.089,7000,7,7992,Non Default
817797,NY,INDIVIDUAL,3 years,D,RENT,7/11/2021,11/13/2021,7/13/2021,Charged Off,8/13/2021,1025671,Debt consolidation,D2, 36 months,Verified,70000,50K–99K,0.1385,351.53,0.1599,10000,23,7992,Default
861308,CA,INDIVIDUAL,< 1 year,B,RENT,8/11/2021,7/15/2021,5/14/2021,Fully Paid,6/14/2021,1074197,Debt consolidation,B3, 36 months,Source Verified,77500,50K–99K,0.0762,222.6,0.1099,6800,13,7993,Non Default
381794,TX,INDIVIDUAL,10+ years,A,MORTGAGE,3/9/2021,5/16/2021,3/12/2021,Fully Paid,4/12/2021,408909,small business,A4, 36 months,Not Verified,30000,<50K,0.2324,222.03,0.0932,6950,14,7993,Non Default
579662,FL,INDIVIDUAL,1 year,A,RENT,9/10/2021,5/16/2021,8/13/2021,Fully Paid,9/13/2021,745239,credit card,A5, 36 months,Not Verified,41200,<50K,0.1957,222.1,0.0788,7100,25,7994,Non Default
707315,KS,INDIVIDUAL,4 years,A,RENT,3/11/2021,5/16/2021,4/12/2021,Fully Paid,5/12/2021,899648,credit card,A5, 36 months,Not Verified,60000,50K–99K,0.2808,233.85,0.0766,7500,34,7994,Non Default
860649,IL,INDIVIDUAL,7 years,B,MORTGAGE,8/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,1073464,credit card,B1, 36 months,Source Verified,27040,<50K,0.0848,223.42,0.0999,6925,18,7994,Non Default
